,tweet_id,retweet_count,favorite_count
1541,687807801670897665,657,2196
1542,687732144991551489,594,1615
1543,687704180304273409,764,2240
1544,687664829264453632,470,1802
1545,687494652870668288,527,1757
1546,687480748861947905,221,1473
1547,687476254459715584,481,1825
1548,687460506001633280,490,1907
1549,687399393394311168,551,1745
1550,687317306314240000,8331,18613
1551,687312378585812992,1726,4000
1552,687127927494963200,2048,4963
1553,687124485711986689,460,2016
1554,687109925361856513,2225,5348
1555,687102708889812993,870,2169
1556,687096057537363968,551,2071
1557,686947101016735744,2899,7974
1558,686760001961103360,1256,3236
1559,686749460672679938,1316,3196
1560,686730991906516992,1087,3795
1561,686683045143953408,729,2608
1562,686618349602762752,1237,3407
1563,686606069955735556,490,1748
1564,686394059078897668,631,1589
1565,686386521809772549,791,3004
1566,686377065986265092,514,2044
1567,686358356425093120,597,1994
1568,686286779679375361,1520,3709
1569,686050296934563840,665,2064
1570,686035780142297088,104,1060
1571,686034024800862208,1037,2836
1572,686007916130873345,363,2275
1573,686003207160610816,562,1677
1574,685973236358713344,477,1933
1575,685943807276412928,533,1496
1576,685906723014619143,2581,6887
1577,685681090388975616,110,1884
1578,685667379192414208,507,2179
1579,685663452032069632,1330,2970
1580,685641971164143616,695,2685
1581,685547936038666240,14085,30319
1582,685532292383666176,1043,2804
1583,685325112850124800,3575,8669
1584,685321586178670592,578,2440
1585,685315239903100929,944,3025
1586,685307451701334016,395,1920
1587,685268753634967552,1071,2833
1588,685198997565345792,588,2136
1589,685169283572338688,1272,3778
1590,684969860808454144,326,2215
1591,684959798585110529,2806,6285
1592,684940049151070208,944,2963
1593,684926975086034944,417,3214
1594,684914660081053696,1320,3212
1595,684902183876321280,463,1717
1596,684880619965411328,722,1918
1597,684830982659280897,19622,32292
1598,684800227459624960,899,2512
1599,684594889858887680,3164,8165
1600,684588130326986752,1274,3803
1601,684567543613382656,1101,2754
1602,684538444857667585,854,2433
1603,684481074559381504,1069,3559
1604,684460069371654144,502,1810
1605,684241637099323392,2941,7464
1606,684225744407494656,183,1139
1607,684222868335505415,1239,3509
1608,684200372118904832,944,1982
1609,684195085588783105,455,1759
1610,684188786104872960,1046,3213
1611,684177701129875456,592,1863
1612,684147889187209216,1368,2736
1613,684122891630342144,425,1860
1614,684097758874210310,1295,3780
1615,683857920510050305,1018,3510
1616,683852578183077888,315,1789
1617,683849932751646720,850,2411
1618,683834909291606017,1017,2407
1619,683828599284170753,970,2581
1620,683773439333797890,1218,3067
1621,683742671509258241,2994,5964
1622,683515932363329536,2608,6777
1623,683498322573824003,872,2927
1624,683481228088049664,901,2442
1625,683462770029932544,620,2238
1626,683449695444799489,1455,3572
1627,683391852557561860,2172,7034
1628,683357973142474752,822,2663
1629,683142553609318400,931,2641
1630,683111407806746624,814,3139
1631,683098815881154561,587,1995
1632,683078886620553216,517,1854
1633,683030066213818368,667,1996
1634,682962037429899265,14833,33704
1635,682808988178739200,154,1626
1636,682788441537560576,1016,2276
1637,682750546109968385,398,1400
1638,682697186228989953,333,1213
1639,682662431982772225,987,2808
1640,682638830361513985,534,1904
1641,682429480204398592,1042,3175
1642,682406705142087680,1584,6952
1643,682393905736888321,595,2067
1644,682389078323662849,423,1536
1645,682303737705140231,883,2813
1646,682259524040966145,1077,3797
1647,682242692827447297,1036,2961
1648,682088079302213632,8847,16739
1649,682059653698686977,1525,4532
1650,682047327939461121,847,2947
1651,682032003584274432,1788,6045
1652,682003177596559360,1365,2856
1653,681981167097122816,917,2593
1654,681891461017812993,744,2267
1655,681694085539872773,3680,11783
1656,681679526984871937,399,1628
1657,681654059175129088,819,2412
1658,681610798867845120,416,1726
1659,681579835668455424,1174,3245
1660,681523177663676416,5187,13130
1661,681340665377193984,246,1517
1662,681339448655802368,3692,8544
1663,681320187870711809,671,2404
1664,681302363064414209,1618,3591
1665,681297372102656000,852,2954
1666,681281657291280384,993,2957
1667,681261549936340994,235,1331
1668,681242418453299201,469,1352
1669,681231109724700672,436,2231
1670,681193455364796417,1333,3406
1671,680970795137544192,583,2204
1672,680959110691590145,1817,4205
1673,680940246314430465,935,2921
1674,680934982542561280,391,1909
1675,680913438424612864,562,2208
1676,680889648562991104,323,1610
1677,680836378243002368,1182,3178
1678,680805554198020098,607,1972
1679,680801747103793152,739,2183
1680,680798457301471234,937,2599
1681,680609293079592961,623,2408
1682,680583894916304897,1186,3294
1683,680497766108381184,1728,3882
1684,680494726643068929,438,1571
1685,680473011644985345,668,2341
1686,680440374763077632,439,1320
1687,680221482581123072,260,1356
1688,680206703334408192,1042,2578
1689,680191257256136705,441,1973
1690,680176173301628928,1390,3551
1691,680161097740095489,669,2135
1692,680145970311643136,1556,3310
1693,680130881361686529,854,2110
1694,680115823365742593,822,2491
1695,680100725817409536,1245,3295
1696,680085611152338944,8123,11713
1697,680070545539371008,771,2382
1698,679877062409191424,576,1788
1699,679872969355714560,595,2011
1700,679862121895714818,554,2245
1701,679854723806179328,1098,2608
1702,679844490799091713,686,2185
1703,679828447187857408,12538,33063
1704,679777920601223168,992,2854
1705,679736210798047232,714,1908
1706,679729593985699840,746,1990
1707,679722016581222400,425,1536
1708,679530280114372609,1878,4361
1709,679527802031484928,648,2420
1710,679511351870550016,1143,3063
1711,679503373272485890,1331,2906
1712,679475951516934144,578,1915
1713,679462823135686656,16941,29313
1714,679405845277462528,1072,2155
1715,679158373988876288,7217,19370
1716,679148763231985668,919,2549
1717,679132435750195208,1034,2696
1718,679111216690831360,2304,5416
1719,679062614270468097,7180,15451
1720,679047485189439488,585,2056
1721,679001094530465792,1093,2590
1722,678991772295516161,1014,2063
1723,678969228704284672,408,1499
1724,678800283649069056,817,2350
1725,678798276842360832,1025,3157
1726,678774928607469569,819,2569
1727,678767140346941444,1222,3215
1728,678764513869611008,413,1478
1729,678755239630127104,2919,6468
1730,678740035362037760,1484,3388
1731,678708137298427904,2178,5113
1732,678675843183484930,1313,2595
1733,678643457146150913,359,1875
1734,678446151570427904,1370,3648
1735,678424312106393600,2266,4990
1736,678410210315247616,1607,3817
1737,678399652199309312,28470,73226
1738,678396796259975168,373,1452
1739,678389028614488064,380,1709
1740,678380236862578688,821,2231
1741,678341075375947776,472,1573
1742,678334497360859136,223,1180
1743,678278586130948096,5474,10388
1744,678255464182861824,327,1446
1745,678023323247357953,340,1739
1746,678021115718029313,5606,12338
1747,677961670166224897,1521,3131
1748,677918531514703872,364,1215
1749,677895101218201600,1837,4386
1750,677716515794329600,874,2782
1751,677700003327029250,1286,3107
1752,677698403548192770,286,1114
1753,677687604918272002,752,2252
1754,677673981332312066,1346,3026
1755,677662372920729601,840,1771
1756,677644091929329666,725,1704
1757,677573743309385728,598,1933
1758,677565715327688705,410,1188
1759,677557565589463040,1014,2215
1760,677547928504967168,3285,6305
1761,677530072887205888,204,964
1762,677335745548390400,1545,2754
1763,677334615166730240,250,1224
1764,677331501395156992,207,986
1765,677328882937298944,1338,3326
1766,677314812125323265,469,1496
1767,677301033169788928,354,1111
1768,677269281705472000,636,1793
1769,677228873407442944,1462,3200
1770,677187300187611136,809,2476
1771,676975532580409345,949,2524
1772,676957860086095872,719,2020
1773,676949632774234114,348,1181
1774,676948236477857792,771,1954
1775,676946864479084545,326,1575
1776,676942428000112642,665,1870
1777,676936541936185344,4417,11583
1778,676916996760600576,1611,2690
1779,676897532954456065,648,2052
1780,676864501615042560,623,1885
1781,676821958043033607,13729,20656
1782,676819651066732545,599,1653
1783,676811746707918848,379,1302
1784,676776431406465024,1799,4510
1785,676617503762681856,854,2611
1786,676613908052996102,176,984
1787,676606785097199616,386,1721
1788,676603393314578432,339,1037
1789,676593408224403456,1884,4125
1790,676590572941893632,110,838
1791,676588346097852417,697,2078
1792,676582956622721024,251,1074
1793,676575501977128964,985,2321
1794,676533798876651520,487,1696
1795,676496375194980353,471,1373
1796,676470639084101634,4168,10550
1797,676440007570247681,588,1559
1798,676430933382295552,302,1263
1799,676263575653122048,483,1893
1800,676237365392908289,249,1089
1801,676219687039057920,27662,70701
1802,676215927814406144,516,1571
1803,676191832485810177,915,2051
1804,676146341966438401,585,1749
1805,676121918416756736,1024,1962
1806,676101918813499392,1048,2579
1807,676098748976615425,1246,2669
1808,676089483918516224,390,1180
1809,675898130735476737,506,1444
1810,675891555769696257,761,1921
1811,675888385639251968,839,2114
1812,675878199931371520,1237,3777
1813,675870721063669760,496,1465
1814,675853064436391936,1132,2417
1815,675849018447167488,123,864
1816,675845657354215424,776,2045
1817,675822767435051008,474,1385
1818,675820929667219457,206,956
1819,675798442703122432,3043,9301
1820,675781562965868544,418,1452
1821,675740360753160193,295,1058
1822,675710890956750848,717,1685
1823,675707330206547968,597,1785
1824,675706639471788032,85,583
1825,675534494439489536,361,1662
1826,675531475945709568,329,1066
1827,675522403582218240,249,938
1828,675517828909424640,407,1147
1829,675501075957489664,5203,15519
1830,675497103322386432,1130,2819
1831,675489971617296384,526,1148
1832,675483430902214656,853,1659
1833,675432746517426176,501,1360
1834,675372240448454658,452,1525
1835,675362609739206656,192,941
1836,675354435921575936,14860,29401
1837,675349384339542016,1998,3522
1838,675334060156301312,1127,2482
1839,675166823650848770,1382,3165
1840,675153376133427200,2257,5580
1841,675149409102012420,1496,3347
1842,675147105808306176,197,841
1843,675146535592706048,255,1053
1844,675145476954566656,779,1910
1845,675135153782571009,411,1164
1846,675113801096802304,686,1736
1847,675111688094527488,213,867
1848,675109292475830276,995,2516
1849,675047298674663426,274,928
1850,675015141583413248,1034,2406
1851,675006312288268288,200,874
1852,675003128568291329,406,1388
1853,674999807681908736,951,1993
1854,674805413498527744,315,759
1855,674800520222154752,746,2689
1856,674793399141146624,950,2217
1857,674790488185167872,216,983
1858,674788554665512960,181,718
1859,674781762103414784,1043,1803
1860,674774481756377088,407,980
1861,674767892831932416,689,1625
1862,674764817387900928,200,698
1863,674754018082705410,382,1229
1864,674752233200820224,399,1308
1865,674743008475090944,464,1258
1866,674742531037511680,44,431
1867,674739953134403584,326,969
1868,674737130913071104,80,580
1869,674690135443775488,411,1023
1870,674670581682434048,565,1445
1871,674664755118911488,205,809
1872,674646392044941312,429,1281
1873,674644256330530816,241,927
1874,674638615994089473,509,1515
1875,674632714662858753,501,1338
1876,674606911342424069,86,839
1877,674468880899788800,1774,5545
1878,674447403907457024,314,954
1879,674436901579923456,344,988
1880,674422304705744896,464,1280
1881,674416750885273600,114,611
1882,674410619106390016,400,1068
1883,674394782723014656,487,1334
1884,674372068062928900,280,766
1885,674330906434379776,65,504
1886,674318007229923329,449,1251
1887,674307341513269249,6015,10121
1888,674291837063053312,5131,13162
1889,674271431610523648,644,1394
1890,674269164442398721,202,824
1891,674265582246694913,727,1456
1892,674262580978937856,382,1178
1893,674255168825880576,464,1300
1894,674082852460433408,144,680
1895,674075285688614912,245,887
1896,674063288070742018,1905,5708
1897,674053186244734976,1126,2944
1898,674051556661161984,431,1290
1899,674045139690631169,564,1267
1900,674042553264685056,109,636
1901,674038233588723717,366,975
1902,674036086168010753,180,759
1903,674024893172875264,1083,1579
1904,674019345211760640,264,1012
1905,674014384960745472,559,1386
1906,674008982932058114,299,1083
1907,673956914389192708,834,1747
1908,673919437611909120,325,1057
1909,673906403526995968,1428,2839
1910,673887867907739649,220,840
1911,673716320723169284,669,2778
1912,673715861853720576,1805,3158
1913,673711475735838725,264,937
1914,673709992831262724,236,748
1915,673708611235921920,253,951
1916,673707060090052608,346,986
1917,673705679337693185,358,1124
1918,673700254269775872,500,1280
1919,673697980713705472,1691,3504
1920,673689733134946305,568,1538
1921,673688752737402881,438,1125
1922,673686845050527744,375,1274
1923,673680198160809984,414,1229
1924,673662677122719744,326,1123
1925,673656262056419329,198,650
1926,673636718965334016,307,993
1927,673612854080196609,629,1425
1928,673583129559498752,313,1061
1929,673580926094458881,238,735
1930,673576835670777856,486,1227
1931,673363615379013632,266,930
1932,673359818736984064,592,1286
1933,673355879178194945,491,1340
1934,673352124999274496,471,1493
1935,673350198937153538,184,682
1936,673345638550134785,1098,2225
1937,673343217010679808,234,854
1938,673342308415348736,492,1131
1939,673320132811366400,6868,11938
1940,673317986296586240,216,780
1941,673295268553605120,2740,6713
1942,673270968295534593,312,955
1943,673240798075449344,614,1275
1944,673213039743795200,724,1966
1945,673148804208660480,547,1487
1946,672997845381865473,629,1753
1947,672995267319328768,251,844
1948,672988786805112832,253,872
1949,672984142909456390,470,1117
1950,672980819271634944,888,1624
1951,672975131468300288,775,1497
1952,672970152493887488,302,836
1953,672968025906282496,469,1182
1954,672964561327235073,557,1259
1955,672902681409806336,422,1230
1956,672898206762672129,363,792
1957,672884426393653248,725,1367
1958,672877615439593473,300,907
1959,672834301050937345,502,1152
1960,672828477930868736,417,1109
1961,672640509974827008,270,872
1962,672622327801233409,419,1148
1963,672614745925664768,510,1085
1964,672609152938721280,338,969
1965,672604026190569472,335,965
1966,672594978741354496,529,1176
1967,672591762242805761,284,840
1968,672591271085670400,157,640
1969,672538107540070400,316,900
1970,672523490734551040,146,552
1971,672488522314567680,371,990
1972,672482722825261057,518,989
1973,672481316919734272,110,639
1974,672475084225949696,606,1292
1975,672466075045466113,447,1192
1976,672272411274932228,2923,5699
1977,672267570918129665,536,1312
1978,672264251789176834,285,1008
1979,672256522047614977,1324,2505
1980,672254177670729728,647,1271
1981,672248013293752320,520,1527
1982,672245253877968896,131,607
1983,672239279297454080,275,805
1984,672231046314901505,876,1618
1985,672222792075620352,176,700
1986,672205392827572224,1005,1981
1987,672169685991993344,318,910
1988,672160042234327040,303,765
1989,672139350159835138,593,1539
1990,672125275208069120,986,2115
1991,672095186491711488,328,873
1992,672082170312290304,318,836
1993,672068090318987265,439,1134
1994,671896809300709376,3667,7596
1995,671891728106971137,479,1170
1996,671882082306625538,1205,3093
1997,671879137494245376,570,1243
1998,671874878652489728,478,1103
1999,671866342182637568,418,994
2000,671855973984772097,371,791
2001,671789708968640512,2991,6301
2002,671768281401958400,434,1046
2003,671763349865160704,772,1489
2004,671744970634719232,659,1203
2005,671743150407421952,200,673
2006,671735591348891648,651,1284
2007,671729906628341761,3788,7478
2008,671561002136281088,6300,11365
2009,671550332464455680,183,809
2010,671547767500775424,496,1201
2011,671544874165002241,888,1726
2012,671542985629241344,483,965
2013,671538301157904385,333,837
2014,671536543010570240,343,1036
2015,671533943490011136,493,895
2016,671528761649688577,214,736
2017,671520732782923777,454,1217
2018,671518598289059840,251,829
2019,671511350426865664,605,1421
2020,671504605491109889,3114,6221
2021,671497587707535361,387,824
2022,671488513339211776,412,884
2023,671486386088865792,172,509
2024,671485057807351808,195,677
2025,671390180817915904,651,1279
2026,671362598324076544,257,973
2027,671357843010908160,133,351
2028,671355857343524864,104,419
2029,671347597085433856,369,831
2030,671186162933985280,176,639
2031,671182547775299584,283,976
2032,671166507850801152,301,779
2033,671163268581498880,965,1455
2034,671159727754231808,68,313
2035,671154572044468225,186,623
2036,671151324042559489,126,587
